Format Version,1.23,Take Name,Take 2020-09-22 12.57.47 PM,Take Notes,,Capture Frame Rate,250.000000,Export Frame Rate,250.000000,Capture Start Time,2020-09-22 12.57.47.557 PM,Total Frames in Take,4908,Total Exported Frames,4908,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2864,11.456000,0.194771,0.563184,0.412611,,,,,,,,,,,,
2865,11.460000,0.196435,0.567978,0.421487,,,,,,,,,,,,
2866,11.464000,0.198796,0.570336,0.430416,,,,,,,,,,,,
2867,11.468000,0.200950,0.574539,0.439481,,,,,,,,,,,,
2868,11.472000,0.202616,0.577941,0.446867,,,,,,,,,,,,
2869,11.476000,0.205156,0.581821,0.455049,,,,,,,,,,,,
2870,11.480000,0.207832,0.586704,0.463457,,,,,,,,,,,,
2871,11.484000,0.209382,0.591585,0.471288,,,,,,,,,,,,
2872,11.488000,0.211245,0.593872,0.478644,,,,,,,,,,,,
2873,11.492000,0.213371,0.598169,0.486993,,,,,,,,,,,,
2874,11.496000,0.215087,0.602242,0.494432,,,,,,,,,,,,
2875,11.500000,0.217648,0.605419,0.500977,,,,,,,,,,,,
2876,11.504000,0.220180,0.609943,0.508246,,,,,,,,,,,,
2877,11.508000,0.222255,0.614743,0.515457,,,,,,,,,,,,
2878,11.512000,0.223571,0.619231,0.521949,,,,,,,,,,,,
2879,11.516000,0.226115,0.621982,0.528764,,,,,,,,,,,,
2880,11.520000,0.228182,0.625764,0.535882,,,,,,,,,,,,
2881,11.524000,0.230168,0.629116,0.541202,,,,,,,,,,,,
2882,11.528000,0.232592,0.633781,0.547506,,,,,,,,,,,,
2883,11.532000,0.235050,0.638419,0.553731,,,,,,,,,,,,
2884,11.536000,0.236478,0.643228,0.559472,,,,,,,,,,,,
2885,11.540000,0.238185,0.645915,0.564883,,,,,,,,,,,,
2886,11.544000,0.240687,0.649936,0.571164,,,,,,,,,,,,
2887,11.548000,0.242481,0.653324,0.576043,,,,,,,,,,,,
2888,11.552000,0.244588,0.657387,0.580777,,,,,,,,,,,,
2889,11.556000,0.246445,0.661475,0.585982,,,,,,,,,,,,
2890,11.560000,0.248886,0.666236,0.591051,,,,,,,,,,,,
2891,11.564000,0.250495,0.670631,0.595550,,,,,,,,,,,,
2892,11.568000,0.252804,0.673656,0.600360,,,,,,,,,,,,
2893,11.572000,0.254765,0.678162,0.605403,,,,,,,,,,,,
2894,11.576000,0.256997,0.680846,0.608631,,,,,,,,,,,,
2895,11.580000,0.258835,0.685167,0.612745,,,,,,,,,,,,
2896,11.584000,0.261851,0.690032,0.617172,,,,,,,,,,,,
2897,11.588000,0.263370,0.693255,0.620720,,,,,,,,,,,,
2898,11.592000,0.265195,0.697226,0.624276,,,,,,,,,,,,
2899,11.596000,0.267308,0.701620,0.628441,,,,,,,,,,,,
2900,11.600000,0.269179,0.705063,0.631269,,,,,,,,,,,,
2901,11.604000,0.271314,0.709100,0.634054,,,,,,,,,,,,
2902,11.608000,0.272920,0.713193,0.637070,,,,,,,,,,,,
2903,11.612000,0.275504,0.717866,0.640069,,,,,,,,,,,,
2904,11.616000,0.277489,0.720846,0.642699,,,,,,,,,,,,
2905,11.620000,0.279454,0.725187,0.645430,,,,,,,,,,,,
2906,11.624000,0.281376,0.729305,0.648168,,,,,,,,,,,,
2907,11.628000,0.283422,0.733085,0.649575,,,,,,,,,,,,
2908,11.632000,0.285453,0.736915,0.651659,,,,,,,,,,,,
2909,11.636000,0.287753,0.741512,0.653697,,,,,,,,,,,,
2910,11.640000,0.289786,0.744782,0.655364,,,,,,,,,,,,
2911,11.644000,0.291488,0.748794,0.656920,,,,,,,,,,,,
2912,11.648000,0.293658,0.753181,0.658919,,,,,,,,,,,,
2913,11.652000,0.295587,0.756838,0.659875,,,,,,,,,,,,
2914,11.656000,0.297687,0.760986,0.660582,,,,,,,,,,,,
2915,11.660000,0.299769,0.765221,0.661494,,,,,,,,,,,,
2916,11.664000,0.301729,0.769629,0.662502,,,,,,,,,,,,
2917,11.668000,0.303812,0.772309,0.663212,,,,,,,,,,,,
2918,11.672000,0.305808,0.777000,0.663948,,,,,,,,,,,,
2919,11.676000,0.307851,0.780821,0.664545,,,,,,,,,,,,
2920,11.680000,0.309702,0.784944,0.663950,,,,,,,,,,,,
2921,11.684000,0.312000,0.788988,0.663865,,,,,,,,,,,,
2922,11.688000,0.313929,0.793422,0.663788,,,,,,,,,,,,
2923,11.692000,0.315916,0.796362,0.663645,,,,,,,,,,,,
2924,11.696000,0.317769,0.800570,0.663202,,,,,,,,,,,,
2925,11.700000,0.319842,0.804954,0.663122,,,,,,,,,,,,
2926,11.704000,0.321665,0.808904,0.662023,,,,,,,,,,,,
2927,11.708000,0.323877,0.812794,0.660639,,,,,,,,,,,,
2928,11.712000,0.326782,0.817508,0.659711,,,,,,,,,,,,
2929,11.716000,0.328039,0.821401,0.658357,,,,,,,,,,,,
2930,11.720000,0.329991,0.824222,0.657072,,,,,,,,,,,,
2931,11.724000,0.332130,0.828606,0.655893,,,,,,,,,,,,
2932,11.728000,0.333845,0.832911,0.654288,,,,,,,,,,,,
2933,11.732000,0.335871,0.836781,0.651816,,,,,,,,,,,,
2934,11.736000,0.338691,0.841035,0.649687,,,,,,,,,,,,
2935,11.740000,0.340025,0.845214,0.647442,,,,,,,,,,,,
2936,11.744000,0.341887,0.848257,0.645266,,,,,,,,,,,,
2937,11.748000,0.344006,0.852518,0.642842,,,,,,,,,,,,
2938,11.752000,0.346044,0.856758,0.640675,,,,,,,,,,,,
2939,11.756000,0.348036,0.860394,0.637625,,,,,,,,,,,,
2940,11.760000,0.350106,0.864589,0.634286,,,,,,,,,,,,
2941,11.764000,0.352738,0.869444,0.631274,,,,,,,,,,,,
2942,11.768000,0.354420,0.872346,0.628035,,,,,,,,,,,,
2943,11.772000,0.356000,0.876100,0.624534,,,,,,,,,,,,
2944,11.776000,0.358383,0.880100,0.621437,,,,,,,,,,,,
2945,11.780000,0.360084,0.884235,0.617740,,,,,,,,,,,,
2946,11.784000,0.361981,0.888494,0.613312,,,,,,,,,,,,
2947,11.788000,0.364780,0.892818,0.609133,,,,,,,,,,,,
2948,11.792000,0.365158,0.897114,0.604534,,,,,,,,,,,,
2949,11.796000,0.367837,0.899957,0.600573,,,,,,,,,,,,
2950,11.800000,0.370078,0.904204,0.596201,,,,,,,,,,,,
2951,11.804000,0.372038,0.908496,0.591953,,,,,,,,,,,,
2952,11.808000,0.374117,0.912103,0.586761,,,,,,,,,,,,
2953,11.812000,0.376155,0.916264,0.581456,,,,,,,,,,,,
2954,11.816000,0.378918,0.921088,0.576517,,,,,,,,,,,,
2955,11.820000,0.380362,0.923952,0.571227,,,,,,,,,,,,
2956,11.824000,0.381874,0.928061,0.565481,,,,,,,,,,,,
2957,11.828000,0.384273,0.932228,0.560400,,,,,,,,,,,,
2958,11.832000,0.385883,0.936372,0.554690,,,,,,,,,,,,
2959,11.836000,0.387985,0.940196,0.548301,,,,,,,,,,,,
2960,11.840000,0.390862,0.944612,0.542220,,,,,,,,,,,,
2961,11.844000,0.391228,0.948760,0.535672,,,,,,,,,,,,
2962,11.848000,0.393883,0.951478,0.529686,,,,,,,,,,,,
2963,11.852000,0.395977,0.955953,0.523097,,,,,,,,,,,,
2964,11.856000,0.398067,0.960145,0.516899,,,,,,,,,,,,
2965,11.860000,0.399936,0.964076,0.509549,,,,,,,,,,,,
2966,11.864000,0.402059,0.968032,0.502266,,,,,,,,,,,,
2967,11.868000,0.403264,0.972483,0.494839,,,,,,,,,,,,
2968,11.872000,0.406256,0.975534,0.488255,,,,,,,,,,,,
2969,11.876000,0.407819,0.979753,0.480588,,,,,,,,,,,,
2970,11.880000,0.410242,0.983451,0.473430,,,,,,,,,,,,
2971,11.884000,0.411899,0.987951,0.465584,,,,,,,,,,,,
2972,11.888000,0.414022,0.991853,0.457177,,,,,,,,,,,,
2973,11.892000,0.416120,0.996059,0.448980,,,,,,,,,,,,
2974,11.896000,0.417937,1.000248,0.440752,,,,,,,,,,,,
2975,11.900000,0.419656,1.004721,0.432428,,,,,,,,,,,,
2976,11.904000,0.421727,1.007620,0.423975,,,,,,,,,,,,
2977,11.908000,0.424061,1.011777,0.415781,,,,,,,,,,,,
2978,11.912000,0.426132,1.015134,0.406505,,,,,,,,,,,,
2979,11.916000,0.427928,1.019629,0.397168,,,,,,,,,,,,
2980,11.920000,0.429182,1.023991,0.387730,,,,,,,,,,,,
2981,11.924000,0.432168,1.027297,0.379092,,,,,,,,,,,,
2982,11.928000,0.433633,1.031473,0.369465,,,,,,,,,,,,
2983,11.932000,0.436080,1.035448,0.360227,,,,,,,,,,,,
2984,11.936000,0.437676,1.039690,0.350472,,,,,,,,,,,,
2985,11.940000,0.439928,1.043333,0.340024,,,,,,,,,,,,
2986,11.944000,0.441941,1.047541,0.329995,,,,,,,,,,,,
2987,11.948000,0.443849,1.051788,0.319772,,,,,,,,,,,,
2988,11.952000,0.445752,1.056440,0.309418,,,,,,,,,,,,
2989,11.956000,0.447751,1.059094,0.299083,,,,,,,,,,,,
2990,11.960000,0.450349,1.062822,0.289111,,,,,,,,,,,,
2991,11.964000,0.451978,1.066733,0.277681,,,,,,,,,,,,
2992,11.968000,0.453908,1.071023,0.266361,,,,,,,,,,,,
2993,11.972000,0.456756,1.075653,0.255590,,,,,,,,,,,,
2994,11.976000,0.457998,1.079558,0.244291,,,,,,,,,,,,
2995,11.980000,0.458671,1.082667,0.232065,,,,,,,,,,,,
2996,11.984000,0.460721,1.086989,0.220697,,,,,,,,,,,,
2997,11.988000,0.462976,1.091054,0.209324,,,,,,,,,,,,
2998,11.992000,0.464832,1.094554,0.196441,,,,,,,,,,,,
2999,11.996000,0.468076,1.098871,0.185034,,,,,,,,,,,,
3000,12.000000,0.469616,1.103223,0.172894,,,,,,,,,,,,
3001,12.004000,0.469682,1.106523,0.159660,,,,,,,,,,,,
3002,12.008000,0.473880,1.110497,0.148543,,,,,,,,,,,,
3003,12.012000,0.474516,1.114682,0.135034,,,,,,,,,,,,
3004,12.016000,0.476672,1.118638,0.122862,,,,,,,,,,,,
3005,12.020000,0.479567,1.122052,0.108975,,,,,,,,,,,,
3006,12.024000,0.482293,1.126653,0.096786,,,,,,,,,,,,
3007,12.028000,0.482630,1.130710,0.082782,,,,,,,,,,,,
3008,12.032000,0.484677,1.134064,0.069383,,,,,,,,,,,,
3009,12.036000,,,,,,,,,,,,,,,
3010,12.040000,,,,,,,,,,,,,,,
3011,12.044000,,,,,,,,,,,,,,,
3012,12.048000,,,,,,,,,,,,,,,
3013,12.052000,0.496626,1.154553,0.000996,,,,,,,,,,,,
3014,12.056000,0.497938,1.159129,-0.013413,,,,,,,,,,,,
3015,12.060000,0.500126,1.161849,-0.027481,,,,,,,,,,,,
3016,12.064000,0.502234,1.166720,-0.042291,,,,,,,,,,,,
3017,12.068000,,,,,,,,,,,,,,,
3018,12.072000,,,,,,,,,,,,,,,
3019,12.076000,,,,,,,,,,,,,,,
3020,12.080000,,,,,,,,,,,,,,,
3021,12.084000,,,,,,,,,,,,,,,
3022,12.088000,,,,,,,,,,,,,,,
3023,12.092000,,,,,,,,,,,,,,,
3024,12.096000,,,,,,,,,,,,,,,
3025,12.100000,,,,,,,,,,,,,,,
3026,12.104000,,,,,,,,,,,,,,,
3027,12.108000,0.511174,1.205802,-0.076246,,,,,,,,,,,,
3028,12.112000,0.511165,1.208977,-0.067870,,,,,,,,,,,,
3029,12.116000,0.510357,1.211277,-0.060185,,,,,,,,,,,,
3030,12.120000,0.509812,1.215679,-0.052670,,,,,,,,,,,,
3031,12.124000,0.510260,1.217790,-0.043527,,,,,,,,,,,,
3032,12.128000,0.509187,1.221454,-0.037414,,,,,,,,,,,,
3033,12.132000,0.509428,1.224154,-0.029500,,,,,,,,,,,,
3034,12.136000,0.508924,1.229332,-0.022671,,,,,,,,,,,,
3035,12.140000,0.508026,1.230878,-0.015978,,,,,,,,,,,,
3036,12.144000,0.508178,1.234510,-0.008432,,,,,,,,,,,,
3037,12.148000,0.508144,1.237130,-0.001201,,,,,,,,,,,,
3038,12.152000,0.507134,1.241209,0.004345,,,,,,,,,,,,
3039,12.156000,0.507272,1.243480,0.011066,,,,,,,,,,,,
3040,12.160000,0.506923,1.248583,0.017097,,,,,,,,,,,,
3041,12.164000,0.505928,1.250498,0.022608,,,,,,,,,,,,
3042,12.168000,0.506441,1.253176,0.029933,,,,,,,,,,,,
3043,12.172000,0.505945,1.256698,0.035316,,,,,,,,,,,,
3044,12.176000,0.505396,1.260674,0.040523,,,,,,,,,,,,
3045,12.180000,0.505098,1.262506,0.045988,,,,,,,,,,,,
3046,12.184000,0.504255,1.267775,0.051035,,,,,,,,,,,,
3047,12.188000,0.503831,1.270331,0.055481,,,,,,,,,,,,
3048,12.192000,0.504549,1.272380,0.062234,,,,,,,,,,,,
3049,12.196000,0.503578,1.275999,0.065785,,,,,,,,,,,,
3050,12.200000,0.503554,1.280179,0.070848,,,,,,,,,,,,
3051,12.204000,0.503242,1.282487,0.074849,,,,,,,,,,,,
3052,12.208000,0.502401,1.285769,0.079564,,,,,,,,,,,,
3053,12.212000,0.501894,1.290044,0.082763,,,,,,,,,,,,
3054,12.216000,0.502441,1.291684,0.088506,,,,,,,,,,,,
3055,12.220000,0.501288,1.295589,0.091140,,,,,,,,,,,,
3056,12.224000,0.501479,1.298589,0.095244,,,,,,,,,,,,
3057,12.228000,0.501148,1.302249,0.098213,,,,,,,,,,,,
3058,12.232000,0.500317,1.305231,0.101719,,,,,,,,,,,,
3059,12.236000,0.499800,1.308470,0.104835,,,,,,,,,,,,
3060,12.240000,0.500424,1.311272,0.109004,,,,,,,,,,,,
3061,12.244000,0.499214,1.315104,0.110706,,,,,,,,,,,,
3062,12.248000,0.499246,1.317744,0.113749,,,,,,,,,,,,
3063,12.252000,0.499177,1.321781,0.116199,,,,,,,,,,,,
3064,12.256000,0.498008,1.324679,0.118304,,,,,,,,,,,,
3065,12.260000,0.498066,1.327464,0.121208,,,,,,,,,,,,
3066,12.264000,0.498164,1.330883,0.123722,,,,,,,,,,,,
3067,12.268000,0.497227,1.334468,0.124779,,,,,,,,,,,,
3068,12.272000,0.497277,1.337109,0.126874,,,,,,,,,,,,
3069,12.276000,0.497109,1.342373,0.128299,,,,,,,,,,,,
3070,12.280000,0.495914,1.344548,0.129288,,,,,,,,,,,,
3071,12.284000,0.496316,1.346689,0.131796,,,,,,,,,,,,
3072,12.288000,0.495922,1.350415,0.132733,,,,,,,,,,,,
3073,12.292000,0.495210,1.353898,0.133157,,,,,,,,,,,,
3074,12.296000,0.495116,1.356715,0.134075,,,,,,,,,,,,
3075,12.300000,0.494735,1.361871,0.134606,,,,,,,,,,,,
3076,12.304000,0.493785,1.363779,0.134848,,,,,,,,,,,,
3077,12.308000,0.494404,1.366109,0.136609,,,,,,,,,,,,
3078,12.312000,0.493569,1.370050,0.136043,,,,,,,,,,,,
3079,12.316000,0.493478,1.373328,0.136111,,,,,,,,,,,,
3080,12.320000,0.493192,1.376409,0.135729,,,,,,,,,,,,
3081,12.324000,0.491868,1.380193,0.135420,,,,,,,,,,,,
3082,12.328000,0.491779,1.383064,0.134785,,,,,,,,,,,,
3083,12.332000,0.492406,1.385663,0.135581,,,,,,,,,,,,
3084,12.336000,0.491470,1.389619,0.133883,,,,,,,,,,,,
3085,12.340000,0.491342,1.392666,0.133156,,,,,,,,,,,,
3086,12.344000,0.490949,1.396217,0.131771,,,,,,,,,,,,
3087,12.348000,0.490511,1.398991,0.130952,,,,,,,,,,,,
3088,12.352000,0.489802,1.403458,0.128824,,,,,,,,,,,,
3089,12.356000,0.490378,1.405250,0.128808,,,,,,,,,,,,
3090,12.360000,0.489102,1.409311,0.125937,,,,,,,,,,,,
3091,12.364000,0.489542,1.411314,0.124982,,,,,,,,,,,,
3092,12.368000,0.489377,1.415399,0.122357,,,,,,,,,,,,
3093,12.372000,0.487903,1.419207,0.120020,,,,,,,,,,,,
3094,12.376000,0.488433,1.420843,0.118719,,,,,,,,,,,,
3095,12.380000,0.488502,1.424789,0.116540,,,,,,,,,,,,
3096,12.384000,0.487244,1.428538,0.112678,,,,,,,,,,,,
3097,12.388000,0.487337,1.431154,0.110449,,,,,,,,,,,,
3098,12.392000,0.487820,1.434474,0.107640,,,,,,,,,,,,
3099,12.396000,0.485202,1.438982,0.103467,,,,,,,,,,,,
3100,12.400000,0.486470,1.440359,0.101757,,,,,,,,,,,,
3101,12.404000,0.486413,1.444436,0.098466,,,,,,,,,,,,
3102,12.408000,0.485309,1.447724,0.094015,,,,,,,,,,,,
3103,12.412000,0.484767,1.451080,0.090310,,,,,,,,,,,,
3104,12.416000,0.485774,1.453663,0.086950,,,,,,,,,,,,
3105,12.420000,0.483545,1.458216,0.081996,,,,,,,,,,,,
3106,12.424000,0.484545,1.459836,0.079210,,,,,,,,,,,,
3107,12.428000,0.483990,1.464148,0.074446,,,,,,,,,,,,
3108,12.432000,0.483554,1.466934,0.069667,,,,,,,,,,,,
3109,12.436000,0.482453,1.470987,0.064613,,,,,,,,,,,,
3110,12.440000,0.483407,1.473156,0.060556,,,,,,,,,,,,
3111,12.444000,0.481648,1.477473,0.054808,,,,,,,,,,,,
3112,12.448000,0.482579,1.479415,0.051020,,,,,,,,,,,,
3113,12.452000,0.481698,1.483757,0.044936,,,,,,,,,,,,
3114,12.456000,,,,,,,,,,,,,,,
3115,12.460000,,,,,,,,,,,,,,,
3116,12.464000,,,,,,,,,,,,,,,
3117,12.468000,,,,,,,,,,,,,,,
3118,12.472000,,,,,,,,,,,,,,,
3119,12.476000,,,,,,,,,,,,,,,
3120,12.480000,,,,,,,,,,,,,,,
3121,12.484000,,,,,,,,,,,,,,,
3122,12.488000,,,,,,,,,,,,,,,
3123,12.492000,,,,,,,,,,,,,,,
3124,12.496000,,,,,,,,,,,,,,,
3125,12.500000,,,,,,,,,,,,,,,
3126,12.504000,,,,,,,,,,,,,,,
3127,12.508000,,,,,,,,,,,,,,,
3128,12.512000,,,,,,,,,,,,,,,
3129,12.516000,,,,,,,,,,,,,,,
3130,12.520000,,,,,,,,,,,,,,,
3131,12.524000,,,,,,,,,,,,,,,
3132,12.528000,,,,,,,,,,,,,,,
3133,12.532000,,,,,,,,,,,,,,,
3134,12.536000,,,,,,,,,,,,,,,
3135,12.540000,,,,,,,,,,,,,,,
3136,12.544000,,,,,,,,,,,,,,,
3137,12.548000,,,,,,,,,,,,,,,
3138,12.552000,,,,,,,,,,,,,,,
3139,12.556000,,,,,,,,,,,,,,,
3140,12.560000,,,,,,,,,,,,,,,
3141,12.564000,,,,,,,,,,,,,,,
3142,12.568000,,,,,,,,,,,,,,,
3143,12.572000,,,,,,,,,,,,,,,
3144,12.576000,,,,,,,,,,,,,,,
3145,12.580000,,,,,,,,,,,,,,,
3146,12.584000,,,,,,,,,,,,,,,
3147,12.588000,,,,,,,,,,,,,,,
3148,12.592000,,,,,,,,,,,,,,,
3149,12.596000,,,,,,,,,,,,,,,
3150,12.600000,,,,,,,,,,,,,,,
3151,12.604000,,,,,,,,,,,,,,,
3152,12.608000,,,,,,,,,,,,,,,
3153,12.612000,,,,,,,,,,,,,,,
3154,12.616000,,,,,,,,,,,,,,,
3155,12.620000,,,,,,,,,,,,,,,
3156,12.624000,,,,,,,,,,,,,,,
3157,12.628000,,,,,,,,,,,,,,,
3158,12.632000,,,,,,,,,,,,,,,
3159,12.636000,,,,,,,,,,,,,,,
3160,12.640000,,,,,,,,,,,,,,,
3161,12.644000,,,,,,,,,,,,,,,
3162,12.648000,,,,,,,,,,,,,,,
3163,12.652000,,,,,,,,,,,,,,,
3164,12.656000,,,,,,,,,,,,,,,
3165,12.660000,,,,,,,,,,,,,,,
3166,12.664000,,,,,,,,,,,,,,,
3167,12.668000,,,,,,,,,,,,,,,
3168,12.672000,,,,,,,,,,,,,,,
3169,12.676000,,,,,,,,,,,,,,,
3170,12.680000,,,,,,,,,,,,,,,
3171,12.684000,,,,,,,,,,,,,,,
3172,12.688000,,,,,,,,,,,,,,,
3173,12.692000,,,,,,,,,,,,,,,
3174,12.696000,,,,,,,,,,,,,,,
3175,12.700000,,,,,,,,,,,,,,,
3176,12.704000,,,,,,,,,,,,,,,
3177,12.708000,,,,,,,,,,,,,,,
3178,12.712000,,,,,,,,,,,,,,,
3179,12.716000,,,,,,,,,,,,,,,
3180,12.720000,,,,,,,,,,,,,,,
3181,12.724000,,,,,,,,,,,,,,,
3182,12.728000,,,,,,,,,,,,,,,
3183,12.732000,,,,,,,,,,,,,,,
3184,12.736000,,,,,,,,,,,,,,,
3185,12.740000,,,,,,,,,,,,,,,
3186,12.744000,,,,,,,,,,,,,,,
3187,12.748000,,,,,,,,,,,,,,,
3188,12.752000,,,,,,,,,,,,,,,
3189,12.756000,,,,,,,,,,,,,,,
3190,12.760000,,,,,,,,,,,,,,,
3191,12.764000,,,,,,,,,,,,,,,
3192,12.768000,,,,,,,,,,,,,,,
3193,12.772000,,,,,,,,,,,,,,,
3194,12.776000,,,,,,,,,,,,,,,
3195,12.780000,,,,,,,,,,,,,,,
3196,12.784000,,,,,,,,,,,,,,,
3197,12.788000,,,,,,,,,,,,,,,
3198,12.792000,,,,,,,,,,,,,,,
3199,12.796000,,,,,,,,,,,,,,,
3200,12.800000,,,,,,,,,,,,,,,
3201,12.804000,,,,,,,,,,,,,,,
3202,12.808000,,,,,,,,,,,,,,,
3203,12.812000,,,,,,,,,,,,,,,
3204,12.816000,,,,,,,,,,,,,,,
3205,12.820000,,,,,,,,,,,,,,,
3206,12.824000,,,,,,,,,,,,,,,
3207,12.828000,,,,,,,,,,,,,,,
3208,12.832000,,,,,,,,,,,,,,,
3209,12.836000,,,,,,,,,,,,,,,
3210,12.840000,,,,,,,,,,,,,,,
3211,12.844000,,,,,,,,,,,,,,,
3212,12.848000,,,,,,,,,,,,,,,
3213,12.852000,,,,,,,,,,,,,,,
3214,12.856000,,,,,,,,,,,,,,,
3215,12.860000,,,,,,,,,,,,,,,
3216,12.864000,,,,,,,,,,,,,,,
3217,12.868000,,,,,,,,,,,,,,,
3218,12.872000,,,,,,,,,,,,,,,
3219,12.876000,,,,,,,,,,,,,,,
3220,12.880000,,,,,,,,,,,,,,,
3221,12.884000,,,,,,,,,,,,,,,
3222,12.888000,,,,,,,,,,,,,,,
3223,12.892000,,,,,,,,,,,,,,,
3224,12.896000,,,,,,,,,,,,,,,
3225,12.900000,,,,,,,,,,,,,,,
3226,12.904000,,,,,,,,,,,,,,,
3227,12.908000,,,,,,,,,,,,,,,
3228,12.912000,,,,,,,,,,,,,,,
3229,12.916000,,,,,,,,,,,,,,,
3230,12.920000,,,,,,,,,,,,,,,
3231,12.924000,,,,,,,,,,,,,,,
3232,12.928000,,,,,,,,,,,,,,,
3233,12.932000,,,,,,,,,,,,,,,
3234,12.936000,,,,,,,,,,,,,,,
3235,12.940000,,,,,,,,,,,,,,,
3236,12.944000,,,,,,,,,,,,,,,
3237,12.948000,,,,,,,,,,,,,,,
3238,12.952000,,,,,,,,,,,,,,,
3239,12.956000,,,,,,,,,,,,,,,
3240,12.960000,,,,,,,,,,,,,,,
3241,12.964000,,,,,,,,,,,,,,,
3242,12.968000,,,,,,,,,,,,,,,
3243,12.972000,,,,,,,,,,,,,,,
3244,12.976000,,,,,,,,,,,,,,,
3245,12.980000,,,,,,,,,,,,,,,
3246,12.984000,,,,,,,,,,,,,,,
3247,12.988000,,,,,,,,,,,,,,,
3248,12.992000,,,,,,,,,,,,,,,
3249,12.996000,,,,,,,,,,,,,,,
3250,13.000000,,,,,,,,,,,,,,,
3251,13.004000,,,,,,,,,,,,,,,
3252,13.008000,,,,,,,,,,,,,,,
3253,13.012000,,,,,,,,,,,,,,,
3254,13.016000,,,,,,,,,,,,,,,
3255,13.020000,,,,,,,,,,,,,,,
3256,13.024000,,,,,,,,,,,,,,,
3257,13.028000,,,,,,,,,,,,,,,
3258,13.032000,,,,,,,,,,,,,,,
3259,13.036000,,,,,,,,,,,,,,,
3260,13.040000,,,,,,,,,,,,,,,
3261,13.044000,,,,,,,,,,,,,,,
3262,13.048000,,,,,,,,,,,,,,,
3263,13.052000,,,,,,,,,,,,,,,
3264,13.056000,,,,,,,,,,,,,,,
3265,13.060000,,,,,,,,,,,,,,,
3266,13.064000,,,,,,,,,,,,,,,
3267,13.068000,,,,,,,,,,,,,,,
3268,13.072000,,,,,,,,,,,,,,,
3269,13.076000,,,,,,,,,,,,,,,
3270,13.080000,,,,,,,,,,,,,,,
3271,13.084000,,,,,,,,,,,,,,,
3272,13.088000,,,,,,,,,,,,,,,
3273,13.092000,,,,,,,,,,,,,,,
3274,13.096000,,,,,,,,,,,,,,,
3275,13.100000,,,,,,,,,,,,,,,
3276,13.104000,,,,,,,,,,,,,,,
3277,13.108000,,,,,,,,,,,,,,,
3278,13.112000,,,,,,,,,,,,,,,
3279,13.116000,,,,,,,,,,,,,,,
3280,13.120000,,,,,,,,,,,,,,,
3281,13.124000,,,,,,,,,,,,,,,
3282,13.128000,,,,,,,,,,,,,,,
3283,13.132000,,,,,,,,,,,,,,,
3284,13.136000,,,,,,,,,,,,,,,
3285,13.140000,,,,,,,,,,,,,,,
3286,13.144000,,,,,,,,,,,,,,,
3287,13.148000,,,,,,,,,,,,,,,
3288,13.152000,,,,,,,,,,,,,,,
3289,13.156000,,,,,,,,,,,,,,,
3290,13.160000,,,,,,,,,,,,,,,
3291,13.164000,,,,,,,,,,,,,,,
3292,13.168000,,,,,,,,,,,,,,,
3293,13.172000,,,,,,,,,,,,,,,
3294,13.176000,,,,,,,,,,,,,,,
3295,13.180000,,,,,,,,,,,,,,,
3296,13.184000,,,,,,,,,,,,,,,
3297,13.188000,,,,,,,,,,,,,,,
3298,13.192000,,,,,,,,,,,,,,,
3299,13.196000,,,,,,,,,,,,,,,
3300,13.200000,,,,,,,,,,,,,,,
3301,13.204000,,,,,,,,,,,,,,,
3302,13.208000,,,,,,,,,,,,,,,
3303,13.212000,,,,,,,,,,,,,,,
3304,13.216000,,,,,,,,,,,,,,,
3305,13.220000,,,,,,,,,,,,,,,
3306,13.224000,,,,,,,,,,,,,,,
3307,13.228000,,,,,,,,,,,,,,,
3308,13.232000,,,,,,,,,,,,,,,
3309,13.236000,,,,,,,,,,,,,,,
3310,13.240000,,,,,,,,,,,,,,,
3311,13.244000,,,,,,,,,,,,,,,
3312,13.248000,,,,,,,,,,,,,,,
3313,13.252000,,,,,,,,,,,,,,,
3314,13.256000,,,,,,,,,,,,,,,
3315,13.260000,,,,,,,,,,,,,,,
3316,13.264000,,,,,,,,,,,,,,,
3317,13.268000,,,,,,,,,,,,,,,
3318,13.272000,,,,,,,,,,,,,,,
3319,13.276000,,,,,,,,,,,,,,,
3320,13.280000,,,,,,,,,,,,,,,
3321,13.284000,,,,,,,,,,,,,,,
3322,13.288000,,,,,,,,,,,,,,,
3323,13.292000,,,,,,,,,,,,,,,
3324,13.296000,,,,,,,,,,,,,,,
3325,13.300000,,,,,,,,,,,,,,,
3326,13.304000,,,,,,,,,,,,,,,
3327,13.308000,,,,,,,,,,,,,,,
3328,13.312000,,,,,,,,,,,,,,,
3329,13.316000,,,,,,,,,,,,,,,
3330,13.320000,,,,,,,,,,,,,,,
3331,13.324000,,,,,,,,,,,,,,,
3332,13.328000,,,,,,,,,,,,,,,
3333,13.332000,,,,,,,,,,,,,,,
3334,13.336000,,,,,,,,,,,,,,,
3335,13.340000,,,,,,,,,,,,,,,
3336,13.344000,,,,,,,,,,,,,,,
3337,13.348000,,,,,,,,,,,,,,,
3338,13.352000,,,,,,,,,,,,,,,
